harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_14,harmonic_15,harmonic_16,harmonic_17,harmonic_18,harmonic_19,harmonic_20,harmonic_21,harmonic_22,harmonic_23,harmonic_24,harmonic_25
-30.498769575174983,-54.24366520650937,-62.11604930783295,-52.46535315839113,-61.36214018788979,-47.8456804464734,-73.15068116495183,-60.76815121269744,-76.38785018038523,-75.75530625084103,-82.0653669555068,-72.03700824853753,-60.88625480635888,-73.7579038237752,-71.10225868968377,-74.69468331797789,-83.31804630364677,-83.33633526711161,-79.2696715989103,-77.64842504289213,-83.45339151316941,-74.29755636924091,-76.93571428980546,-78.80902298778392,
-27.823663765870315,-37.868284509167125,-42.4777633869081,-40.57708829382898,-28.905489436159417,-48.83848225907435,-44.87096257559312,-44.031464755388896,-80.94072564777265,-49.28240625835575,-75.36973990360715,-50.90972457817222,-53.077210241853265,-62.1052542820087,-57.28556816234629,-57.08473946491396,-63.23357647037715,-72.31761059014514,-66.01902285246261,-65.69024728632442,-69.3047220877381,-77.91834461330521,-72.1911969789344,-75.91748517028662,-74.20795667794535
-33.638269097417414,-45.07398408259915,-65.94267143815641,-48.170239156105154,-47.52605691314339,-67.43541197623175,-53.32685248019453,-61.43868606886635,-68.11265825555489,-62.322178350654426,-71.5814083290989,-72.24313426454033,-60.64658338538353,-71.17417152726976,-81.38473991735471,-70.66405294427645,-71.89353809148099,-78.23618195637636,-76.53403099222075,-76.25105934776391,-78.9953575566407,-79.38484787854914,-81.55620762234378,-80.37732006954442,-77.95064852317304
-15.110917757546254,-33.82985196143618,-27.583527633476685,-31.530181199215384,-34.4493655813447,-29.532088606362528,-36.21653839724592,-49.819735647178625,-43.6349594701132,-40.328227250356,-43.71437463354565,-38.28780705292655,-44.78449386479061,-51.80973882547589,-51.86923399133763,-53.31460440062178,-57.25547845694987,-57.857759529977166,-61.62981799512653,-68.70978549759523,-61.981472074241836,-66.66396000362833,-60.33031531161715,-50.55308590811917,-59.81962210769395
-19.37154997258935,-37.538938141651904,-17.348124895010244,-29.86845607591149,-34.320543468343686,-41.635161168690615,-53.55696662892136,-56.995951507325046,-78.60125028355566,,,,,,,,,,,,,,,,
-32.02369020866758,-42.559719866011115,-47.427648163004754,-49.06865652146395,-55.50878694749755,-62.743707995894304,-46.91525728244731,-54.70410046937933,-62.030045453248384,-66.12083394855983,-73.30516229502675,-71.56567588355621,-80.2308896888575,-79.81402036020066,,-83.62097973006505,-85.33882906841053,-82.99461931093178,,,-82.08865417553926,-80.52633766468384,-88.52068805085982,,-85.92924451859633
-25.635640378906437,-34.99383962562856,-32.98456672899121,-27.84805053703965,-42.429194624586856,-34.36510043171992,-50.096219170158065,-48.54063537284022,-53.27566876113648,-48.93618339578458,-52.538897573332704,-53.1068943887411,-52.93888354840271,-57.24419978719605,-57.83691142969662,-62.93221193208871,-65.81489034375318,-58.361902250189225,-62.23843400773244,-74.54299682735744,-63.94834628228616,-68.3666073602438,-75.36977846506436,-73.04019893449689,-73.68252392335583
-42.594062058137844,-47.97136359743018,-43.440359513167046,-50.07252689650363,-62.387186499853875,-64.32357493501365,-62.21878109692512,-69.75456192330357,-71.55348710472836,-74.77621917236333,-77.98086596917837,-74.7213880237089,-68.6682702819232,-77.92763611572789,-81.60928950729152,-82.93671360440413,,-89.26557239380307,,,,,,,
-31.54076338374763,-29.399246828737226,-39.75283068150519,-45.51909872784252,-49.076233905781,-52.61216244978501,-56.03834257675889,-58.08604050455961,-60.88225733178013,-77.70814414764088,-78.96532930406474,-77.15931185896848,-88.11603995183374,-79.0410957299534,-75.521957943493,-81.81426293364132,-86.0373080534553,-89.59282292491993,-89.17617264086317,,,,,-89.46973725648063,
-25.436691444767764,-31.907553647545097,-42.58484059770754,-36.30506565015301,-39.38838445188544,-59.70545769611529,-45.18648487406394,-40.385147083230855,-60.093977201619374,-52.633098037065736,-66.60148007314415,-71.11487339899807,-73.00496011793528,-72.22490325378651,-78.89764498784831,-71.96857147709437,,-86.49373972833476,-84.37834953496602,,,,,,
-23.80083740866972,-37.507345925519644,-29.412504928011884,-28.260903390636873,-32.44625279300859,-39.20910923486098,-43.28123692634929,-35.82999573731565,-50.41994016059154,-44.04996005967114,-63.22495837499135,-61.95906829538599,-57.33818049281367,-63.485830382547,-64.56660906459562,-57.30530769067173,-65.60128212874699,-83.39786641866728,-56.78805012683596,-56.09227023310269,-65.35005207490546,-76.51929022765681,-87.85920072608552,,
-43.92334605727571,-50.24167310777629,-44.05449920901916,-60.244254306730866,-64.73381635334924,-64.04712234410212,-54.86109847492281,-59.060582764997825,-70.94496814317245,-72.12128916476615,-72.57687281761584,-72.38838632546464,-79.62515029842307,-80.01666086683619,,-89.99204312234224,-78.74154166658384,-87.17441634876629,-84.13587940518973,,,,,,
-40.498985895044086,-31.109161637684903,-40.83719819901782,-33.16451866929588,-31.985317163162364,-45.46647159701959,-51.209321649171734,-68.24494587384886,-70.5961411911387,-51.15959168510128,-53.44137657743924,-71.73098016419611,-68.33396430713836,-63.34585596862376,-64.31117192859679,-64.16401417397067,-81.2021251798339,-74.27025946004592,-65.84370922453304,-71.10014214130497,-64.81535941852663,-73.50717192538417,-77.72044804649964,-76.40643715270961,-82.05398464545016
-36.89434556902411,-40.48953060968525,-53.84554719783807,-46.53632928564942,-55.687933975502474,-71.54758174845286,-53.5710187319203,-73.28464670470615,-80.50701347834921,-70.0531986572973,-64.74069490036246,-79.18602069180709,-75.12665968093532,-84.06441889468425,-78.03469535896971,,-85.98471107820147,-79.83942981743418,-78.80827352463653,,,,,,
-46.9906227078303,-44.20029358054525,-45.82682169433552,-48.31077143715651,-54.58501395855891,-59.80134446657766,-56.66853906278818,-54.605821977993294,-64.12900520304963,-55.05659768816564,-61.97471186426837,,-71.8977754632398,-58.55745022668057,-61.90810147614123,-67.79265241305124,-67.49324107443485,-69.5066228450509,-74.91256272778182,-70.74170742469438,-86.18735813974041,-86.8093424081721,-84.57218503084482,-80.11635660246355,-73.85663819904377
-22.66006674053691,-21.27646535932425,-26.744230613309302,-26.680804387900373,-43.928859334048845,-38.73194254182044,-36.59654378996327,-48.56529529694176,-45.0705914037746,-35.795470844703544,-60.51391652483686,-52.46603205334736,-44.28250373701081,-48.137936115245736,-57.67032815141182,-47.58737458343925,-50.404711837927884,-72.94018213794755,-68.27326576161455,-78.56593223007599,-75.76104958979296,-74.28471806659694,,,
-28.818268660320708,-46.30853849026222,-41.50895919971187,-35.15106316933374,-43.040030661556834,-69.73618505363878,-54.43514090072534,-59.286129940762365,-48.02072229002238,-50.27048116702587,-52.78347895941389,-64.05176903501814,-70.01794187212225,-71.31373653616522,-68.82811488776014,-83.57224959291362,-75.3705094033509,-74.64940438516223,-80.75709355818566,-76.30653120094789,-72.57660423870608,-89.55190378586556,-87.80344037643003,-89.64359133341928,-79.8438742462327
-24.64946241121988,-30.580996963944933,-45.7059803970412,-37.422216605833086,-37.56814440450301,-40.96500746343326,-65.76518143322139,-42.28689192987647,-71.73911337185628,-55.085150320200086,-58.141576048755994,-53.79037600155573,-57.82328224750954,-59.90073587858287,-59.67772171029127,-65.148179798138,-70.42488600295766,-79.18623522413111,-75.89793862897595,-74.51260403695915,-70.39113000943232,-77.23492267612808,-79.18353769800741,-73.97455471221326,-74.29328566443948
-31.021757245264038,-58.457944536296885,-32.582804365277795,-48.70704585439555,-42.24326981390222,-38.899088158269436,-59.57888384922869,-61.480478448952184,-53.32992201874714,-58.41214996180069,-74.04243973628259,-63.192552524208274,-69.35133887020403,-80.93928365689985,,-85.15694045984047,-76.12743052434926,-78.10375586871069,-86.61266778905141,-83.39101137992854,-80.28291896477276,,-70.23627297232667,-83.85344589459464,
-21.14208916376741,-29.75079672724864,-37.79056869767338,-32.85033029336446,-31.03067193883642,-31.97156483990528,-36.656919888520456,-41.668158740335365,-54.32421582606888,-51.004203771700034,-51.64400314754181,-52.647594735131975,-44.0099106136133,-43.157832538494105,-57.481319058132584,-64.09604522923537,-53.48316577451612,-63.25934201921415,-66.69893905018986,-71.05892477045255,-68.87526678696696,-71.39284426342331,-64.30296569888768,-68.30482867173407,-69.36845144074304
-19.188854684713316,-28.746323928778768,-22.78246716743004,-25.15728374880769,-55.89264586685947,-46.23724943533933,,,,,,,,,,,,,,,,,,,
-36.44692279619056,-53.935173791518515,-53.53314145587286,-60.90365663557359,-56.36300384261938,-62.60535892158099,-58.48913613366057,-68.99974991479326,-78.46543255233424,-71.97245672274232,-78.21526983018168,,-85.140556953131,-83.5351700092139,,,,,,,,,,,
-31.527497962657637,-47.20811341421922,-40.72737121849914,-66.74532376998059,-47.11550125515182,-53.15036296445846,-56.43148461554115,-68.09968131702931,-63.54566829455385,-69.67684933390213,-65.83296121582093,-72.25593299320299,-74.43472542198799,-75.46766622626602,-74.56700445073197,-73.81726032913927,-79.16170742317291,-85.26890287880298,-86.19208675041882,-86.29986217481492,,,-88.49473082496635,,-89.45180099770806
-28.75939122148411,-34.476327851478274,-36.08706942756211,-51.72343201223227,-49.819156868543594,-54.22689915969099,-52.93485685314722,-67.36196935766165,-65.58756568496554,-68.97975634512915,-57.03497169451409,-86.31212981278695,-71.35187199323668,-60.90707868747767,-77.36996443527339,-77.28610491697937,-85.57355415239581,-88.35823814439462,-81.63439465232798,-79.73492981645497,-84.52911198713558,,-89.41454186804326,-89.41242915517013,
-53.98006498085707,-38.63826470713064,-50.07228261364723,-54.73006118215872,-62.75733425207713,-56.06899219009588,-59.48769464419289,-62.06715476999349,-68.38590053206087,-61.295058279752105,-73.71554258053423,-70.62299554068647,-71.30026655514237,-77.04091999160545,-84.88102258757651,-81.47071026128792,-81.3219592234926,,-85.67966526807098,,,-87.69877498682642,,,
-24.602171971669847,-21.606645414523157,-27.64639450795115,-41.668961119112325,-25.314233576833786,-28.72949165886509,-35.06774471307665,-37.502412918983914,-39.207501936195804,-49.06418223468277,-51.5453068754122,-62.14845407225672,-49.64164930819738,-50.093471095680435,-53.112779970055875,-46.01646053340343,-48.874226978704556,-62.02980986722037,-48.43736516124764,-60.21902932071126,-58.06147362906514,-54.95855931235258,-50.23075311345122,-55.860993522216404,-69.56292778909206
-27.189386764336945,-32.79488470828231,-31.491358550397045,-28.461988623828827,-51.548456616389124,-52.849924648483125,-38.68702174463892,-38.18843833561075,-35.97947727072756,-50.7157861328621,-45.66293313006169,-55.17667816118605,-58.91218433990612,-55.37649723403429,-59.377164208783256,-56.66398341965679,-59.87229824659934,-74.13869499107082,-57.02354979922131,-59.34650297109335,-66.86110620989211,-79.67874645421043,-86.93726593308163,,
-37.869589140784626,-50.76114538634546,-52.60720934392006,-69.57439792671022,-65.24815856400743,-74.77102255017873,-77.55322027028204,-76.57127083978236,-72.90113457257534,-75.73032253020195,-82.29158183165282,-88.24276963469667,-88.24276963469667,,,,,,,,,,,,
-38.118430454477696,-55.44869715988624,-55.11833666970955,-68.47780142392915,-72.63383470467407,-65.6313933076471,-68.81663393372804,-69.16114144958199,-73.4963882771791,-77.14506944627536,-88.97453378765722,,-86.63814120929084,-89.7862723979154,,,,,,,,,,,
-50.14862883147264,-60.112364855901745,-71.92313766977435,-72.66244255848889,-75.33974131699692,-83.47938623228583,-82.8609803090899,-86.92456119203428,,,,,,,,,,,,,,,,,
-46.93067862126765,-57.87037045907267,-63.62782031448019,-65.90731128411281,-84.25071820346896,-73.92057911337913,-78.67093503723657,-82.39202798889643,-88.71262985239112,-86.12805454963063,-88.05616901612966,,,,,,,,,,,,,,
-40.241502648763976,-43.191553978408145,-42.6993721219203,-42.549579656141724,-42.890978340269115,-59.571690446825116,-66.93537309164243,-73.39683755921702,-69.70665976140398,-87.25582874542594,-72.99727253871916,-77.67629737353889,-73.75292252524612,-80.35205385449038,-87.67443781932114,-88.4541377165779,-86.60009685900307,,,-89.50343170983233,,,,,
-14.739042352077295,-30.262921015755225,-24.47668741636637,-37.62116912849447,-33.30201847034353,-40.47104080104654,-54.45346578981709,-41.94658876857288,-55.055666555252316,-42.634489375632846,-57.0948140266351,-54.35423528348135,-59.57805862464448,-61.097147954824976,-49.275132961814066,-55.25598634060033,-62.602774469365116,-71.33709381571335,-63.31723557525503,-58.66691059566855,-66.2131002748957,-79.05260824989539,-73.25374325638569,-73.59820488958806,-63.717770926478806
-18.309490820765266,-35.456603143280866,-30.50930571494424,-43.364060801634636,-38.98076579444692,-40.758718667307555,-53.23810932938409,-66.53461251498844,-68.0541592148858,-59.283383760508286,-68.71386784406432,-66.85861667582765,-67.23472322410687,-73.46535705749818,-66.97148516134506,-82.71787557594591,-69.12939929358592,-76.97634903838775,-78.2862077556565,-72.73248171738994,-84.86735013920182,-81.48510332410058,-83.3868317472045,-86.52772404176875,-84.84119503135068
-29.12759714643961,-33.17564478301196,-29.00897762024147,-38.51423611383388,-52.64510794768205,-54.39249428622591,-43.63072047432683,-41.000099625646655,-48.17115182224191,-57.41023862954776,-58.7109578014522,-51.37493037318446,-59.267737318374834,-61.01998780530233,-64.04274637307152,-68.30003224687329,-68.20594357523865,-79.4160827522811,-75.45460208200562,-70.05681246523086,-73.11628163043787,-65.55314242742533,-70.7409475614395,-73.4362139883461,-81.84663546489513
-32.38091812794886,-37.52769451869832,-48.281141377889526,-39.960898789855925,-47.75330008177186,-52.05170302711625,-53.59683370299176,-46.02252240095773,-48.33796675072736,-57.8311002852461,-58.03980868091302,-71.32272659591949,-66.55138494836227,-67.00226629535909,-62.13891841078169,-60.68247369396332,-66.2871519456565,-75.84143065591864,-72.98765106092954,-73.33391889111401,-72.66521575840274,-81.55514584239945,-76.25015253077198,-86.04836792876883,-82.04232287165559
-29.210164014438185,-44.965184593441364,-46.26262338094406,-46.742848295888436,-35.21325738236085,-49.14567867898534,-45.36893703485403,-54.50693874933602,-54.66107486355783,-54.37406196376494,-56.54617093043681,-60.33025854123893,-83.19994323572313,-66.7849156820018,-68.45973784585233,-69.0134687845031,-72.23528369280707,-80.56857824942088,-81.55201056618901,-79.9527099700167,-78.39491591350126,-86.19609842709293,-89.82020397128483,,-81.84765481774906
-26.387468044843104,-36.900431126842285,-33.48724336609578,-34.03194020566411,-50.74960669399807,-40.40696448330149,-34.801919272189075,-59.420702874863906,-53.72539543789087,-55.10929512113648,-47.94950868501559,-58.14430460966603,-74.60762298785014,-68.16555309534984,-65.60014952743481,-86.91101393067296,-71.32882137322034,-72.62220551978452,-83.41353738084781,-83.26739737152066,,,,-84.29305341428066,
-42.15295964650866,-49.27195416511737,-36.712927216692556,-50.70710664634235,-59.02482322577911,-58.283279893171716,-63.165590684870864,-57.036913805033386,-65.91914165755287,-53.73788312728505,-63.95986466684683,-68.49687213731664,-61.36360119818096,-68.8982257332809,-68.41595550651618,-69.27689267355557,-73.9785579488384,-72.980734341219,-75.60348029756858,-85.19606177307843,-84.47688941208763,-74.14120177065504,-82.87910576179452,-84.66508143219407,-83.07132373215414
-30.520571485957003,-48.164537914064525,-49.78722494285801,-46.42715253978763,-42.12122723707882,-44.300482223077836,-50.53584624395684,-55.23587075047456,-56.46981010283417,-59.10302731499407,-70.62212211004085,-64.36475837552219,-65.0541017377732,-69.52187452362509,-71.1110995619286,-68.66222040786639,-86.40420102481797,-73.94460695866809,-73.44669938643017,-85.26790769208175,-81.70394070342333,,,-85.85456488709244,-86.80251745093264
-30.32331029971403,-45.97235065882519,-48.74967955795881,-52.10914603580578,-50.70912188673954,-67.6132615371248,-59.596608215374374,-73.60188675470339,-79.67294717338385,-78.9110924268985,-68.5245190613135,,-84.83342976687273,-79.94632061211178,-85.65182151904047,-86.04398641919737,,,,,-87.24829144686726,,,,
-37.061319025760014,-42.05796310172244,-40.37775613781059,-59.89311469507184,-67.83750355388192,-61.34116573772017,-63.116213586417246,-61.093865062458725,-70.86945642566494,-72.90500932957548,-68.41693820921434,-86.63644893707269,-73.87546412347871,-75.13011619727378,-83.44348620203287,,,,,,,,,,
